time,mag,fwd,gyro,hasGyro
2.440453,0.3982399,0.1816542,0,False
2.460442,0.7112857,0.01853107,0,False
2.480437,1.028496,-0.1023156,0,False
2.500425,1.333947,-0.175152,0,False
2.52042,1.58143,-0.2250862,0,False
2.540416,1.58143,-0.2065027,0,False
2.560412,1.678451,-0.2678713,0,False
2.580408,1.508532,-0.2315123,0,False
2.600399,1.411775,-0.2029178,0,False
2.620399,1.474471,-0.1532722,0,False
2.640394,1.542579,-0.1173903,0,False
2.660389,1.542579,-0.07871089,0,False
2.680379,1.459923,-0.03920139,0,False
2.700374,1.253028,0.03355776,0,False
2.720364,1.16932,0.09166849,0,False
2.74036,1.194909,0.1619916,0,False
2.760355,1.180309,0.2136735,0,False
2.780351,1.180309,0.2356815,0,False
2.800346,1.059883,0.2509464,0,False
2.820337,0.9908262,0.2439754,0,False
2.840332,0.9998382,0.2380616,0,False
2.860327,1.02815,0.2423703,0,False
2.880318,0.9968418,0.2488812,0,False
2.900308,0.9968418,0.2527861,0,False
2.920306,0.9572981,0.2498566,0,False
2.940301,1.012416,0.2346126,0,False
2.960298,1.117963,0.2341035,0,False
2.980293,1.087366,0.2373174,0,False
3.000288,0.9466008,0.2145842,0,False
3.020283,0.9466008,0.2059027,0,False
3.040278,0.9242267,0.1851464,0,False
3.060273,0.9532707,0.1617047,0,False
3.080268,0.9495829,0.1404526,0,False
3.100259,0.9332725,0.113079,0,False
3.12026,0.8654128,0.07967361,0,False
3.140262,0.8654128,0.07013762,0,False
3.160257,0.8091611,0.03560503,0,False
3.180252,0.801213,0.006938866,0,False
3.200247,0.8262399,-0.01770394,0,False
3.220243,0.8104443,-0.03716012,0,False
3.240238,0.6190069,-0.1207688,0,False
3.260233,0.6190069,-0.1247628,0,False
3.280228,0.7282925,-0.2314215,0,False
3.300224,0.749843,-0.1636907,0,False
3.320224,0.887885,-0.2393686,0,False
3.340219,1.079756,-0.2371744,0,False
3.360214,0.935984,-0.1560037,0,False
3.380207,0.7911337,-0.1637285,0,False
3.400199,0.7911337,-0.1146029,0,False
3.420194,0.7323691,0.04019725,0,False
3.440238,0.596792,0.0332185,0,False
3.460289,0.9695237,0.0280268,0,False
3.48034,1.050741,0.04563405,0,False
3.500392,1.050741,0.063434,0,False
3.520437,0.9104415,0.1061881,0,False
3.540483,0.8718448,0.1069535,0,False
3.560528,0.8790579,0.1719038,0,False
3.580572,0.8431465,0.1917527,0,False
3.600611,0.8407635,0.217265,0,False
3.620661,0.8081642,0.2313895,0,False
3.64071,0.8081642,0.2237128,0,False
3.660755,0.8419177,0.2455312,0,False
3.6808,0.93918,0.2531247,0,False
3.700845,0.9355071,0.2432886,0,False
3.72089,0.937978,0.2303233,0,False
3.740935,0.9993594,0.2171233,0,False
3.760981,0.9993594,0.2025456,0,False
3.781025,1.042891,0.1810972,0,False
3.801065,1.039705,0.1312841,0,False
3.82111,1.076058,0.08300418,0,False
3.841155,1.131572,0.0428183,0,False
3.8612,1.136063,0.004881505,0,False
3.881245,1.136063,0.003219986,0,False
3.90129,1.099639,-0.02754263,0,False
3.921286,1.040647,-0.0583932,0,False
3.941275,1.006834,-0.08146971,0,False
3.961263,1.019075,-0.1051352,0,False
3.981258,1.00515,-0.1161491,0,False
4.001253,1.00515,-0.1036656,0,False
4.021248,0.9839054,-0.09824785,0,False
4.041292,0.9786261,-0.07630813,0,False
4.061337,1.002183,-0.06371371,0,False
4.081382,0.9971732,-0.06035011,0,False
4.101423,1.007582,-0.04263421,0,False
4.121463,1.007582,-0.03895077,0,False
4.141508,1.010357,-0.01265868,0,False
4.161553,1.009376,0.003072442,0,False
4.181598,1.03269,0.007179784,0,False
4.201643,1.088246,0.01611624,0,False
4.221687,1.088246,0.0247307,0,False
4.241732,1.136588,0.04674402,0,False
4.261776,1.103754,0.05185777,0,False
4.281822,1.234537,0.2567765,0,False
4.301867,1.237473,0.3573869,0,False
4.321913,1.245933,0.4660747,0,False
4.341959,0.9379222,0.1316845,0,False
4.362005,0.9379222,0.1707117,0,False
4.382051,0.9159883,-0.01417587,0,False
4.402096,1.033936,-0.04262572,0,False
4.422142,0.9581199,-0.1140138,0,False
4.442187,0.9376642,-0.0938711,0,False
4.462233,0.9376642,-0.06474774,0,False
4.482277,0.9292152,-0.03107537,0,False
4.502321,0.9098679,-0.01707515,0,False
4.522316,0.9201203,0.02484151,0,False
4.542312,0.9080917,0.01703897,0,False
4.562307,0.9226494,0.06350135,0,False
4.582303,0.8885363,0.07859843,0,False
4.602298,0.8578109,0.098052,0,False
4.622293,0.8578109,0.09404486,0,False
4.642288,1.28674,0.7248976,0,False
4.662283,1.289312,0.4433635,0,False
4.682279,1.105308,0.2727231,0,False
4.702274,0.9791226,0.07806043,0,False
4.722269,0.9791226,0.08501599,0,False
4.742263,1.031475,-0.1633026,0,False
4.762258,1.239766,-0.2900635,0,False
4.782252,1.260397,-0.1741444,0,False
4.802255,1.263709,-0.2138391,0,False
4.822249,1.200367,-0.2430882,0,False
4.842243,1.125433,-0.2226275,0,False
4.862237,1.125433,-0.1997552,0,False
4.882232,0.9883785,-0.1759841,0,False
4.902225,0.8277777,-0.02692274,0,False
4.92222,0.5083828,0.1295592,0,False
4.942215,0.5229466,0.261455,0,False
4.96221,0.7998067,0.5639409,0,False
4.982205,0.7998067,0.5622091,0,False
5.002203,0.7686463,0.497522,0,False
5.022199,0.6833042,0.2675237,0,False
5.042194,0.6395545,0.21173,0,False
5.062188,0.540128,0.1301109,0,False
5.082182,0.4779678,0.06235496,0,False
5.102177,0.4779678,0.04613212,0,False
5.122179,0.4813682,0.03052307,0,False
5.142174,0.5354808,0.002148271,0,False
5.16217,0.6089232,-0.03328536,0,False
5.182165,0.7239109,-0.06152435,0,False
5.20216,0.8333221,-0.1017099,0,False
5.222155,0.8333221,-0.1261822,0,False
5.242149,0.9521888,-0.1744276,0,False
5.262144,1.059197,-0.1984627,0,False
5.28213,1.188941,-0.211622,0,False
5.302125,1.317169,-0.2443676,0,False
5.322124,1.37793,-0.2707141,0,False
5.342119,1.360648,-0.2651905,0,False
5.362114,1.360648,-0.2343314,0,False
5.382109,1.329902,-0.1999912,0,False
5.402109,1.320397,-0.1715015,0,False
5.422103,1.159468,-0.1097408,0,False
5.442104,1.074535,-0.2256702,0,False
5.462096,1.162766,-0.2291148,0,False
5.482087,1.162766,-0.2312677,0,False
5.502081,1.308972,-0.41133,0,False
5.522076,1.267089,-0.4079818,0,False
5.542077,1.16519,-0.2988141,0,False
5.562071,1.135689,-0.09275306,0,False
5.582065,1.228816,0.09900476,0,False
5.602059,1.228816,0.1434162,0,False
5.622055,1.205172,0.3146248,0,False
5.642047,1.010132,0.3758605,0,False
5.662043,0.9409406,0.3755035,0,False
5.682038,1.047769,0.448439,0,False
5.702033,1.207349,0.4283759,0,False
5.722028,1.207349,0.4165972,0,False
5.742023,1.361176,0.3165975,0,False
5.762022,1.065252,0.1035276,0,False
5.782018,1.070443,-0.01320738,0,False
5.802008,1.154963,-0.08746346,0,False
5.822009,1.138869,-0.1303657,0,False
5.84201,1.138869,-0.1375824,0,False
5.862005,0.9768583,-0.161842,0,False
5.881995,0.8676879,-0.1349178,0,False
5.90199,0.8717331,-0.1175851,0,False
5.921979,1.070848,-0.0478723,0,False
5.941974,1.024552,0.03325111,0,False
5.961969,1.024552,0.00311291,0,False
5.981964,0.813396,0.0012091,0,False
6.001959,0.7132478,-0.04153936,0,False
6.021949,0.7380874,-0.1518004,0,False
6.041944,0.7944069,-0.2478262,0,False
6.061933,0.9123915,-0.3098517,0,False
6.081931,1.089183,-0.2888936,0,False
6.101928,1.089183,-0.2218415,0,False
6.121925,1.251509,-0.1188612,0,False
6.14192,1.169972,-0.09048416,0,False
6.16192,1.366052,0.2412452,0,False
6.181914,1.494678,0.2828363,0,False
6.201914,1.446823,0.3845033,0,False
6.221914,1.446823,0.3011676,0,False
6.241905,1.301136,0.3192336,0,False
6.2619,1.211238,0.3767618,0,False
6.281896,1.140001,0.4322506,0,False
6.301885,0.9860555,0.4123013,0,False
6.321886,0.9981496,0.4317151,0,False
6.341886,0.9981496,0.4048683,0,False
6.361881,0.9638252,0.3792804,0,False
6.381876,0.9469725,0.3263724,0,False
6.401871,0.9551436,0.2240603,0,False
6.421866,0.9688441,0.08874048,0,False
6.441861,0.985104,-0.04027279,0,False
6.461856,0.985104,-0.07129215,0,False
6.481852,0.9885244,-0.1658127,0,False
6.501846,1.025316,-0.2383235,0,False
6.521841,1.216692,-0.2798363,0,False
6.541842,1.343637,-0.3392358,0,False
6.561833,1.358958,-0.3792436,0,False
6.581824,1.358958,-0.3735288,0,False
6.601818,1.292342,-0.3114375,0,False
6.621817,1.215457,-0.2005574,0,False
6.641807,1.201273,-0.09952683,0,False
6.661801,1.20817,-0.03167251,0,False
6.681797,1.190762,0.01445395,0,False
6.701793,1.190762,0.004733463,0,False
6.721787,1.18641,0.02438235,0,False
6.741782,1.184408,0.03130288,0,False
6.761775,1.166226,-0.003431228,0,False
6.78177,1.1919,-0.02202287,0,False
6.80176,1.119579,-0.0105414,0,False
6.821749,1.119579,-0.02266335,0,False
6.841745,1.08642,-0.03060091,0,False
6.861744,1.035714,-0.05424394,0,False
6.881739,0.8859253,-0.0691747,0,False
6.901733,0.8480343,-0.09238565,0,False
6.921728,0.9335358,-0.1037141,0,False
6.941723,0.9335358,-0.1192545,0,False
6.961718,0.9527341,-0.1412804,0,False
6.981713,0.9404862,-0.2013938,0,False
7.001708,0.8933816,-0.3125345,0,False
7.021698,0.9822739,-0.3799302,0,False
7.041694,1.108002,-0.3532698,0,False
7.061689,1.262587,-0.2591381,0,False
7.081684,1.262587,-0.2282911,0,False
7.10168,1.30905,-0.07696085,0,False
7.121727,1.210804,0.06062625,0,False
7.141775,1.1932,0.1294161,0,False
7.161816,1.148625,0.1584418,0,False
7.181864,1.034926,0.1628045,0,False
7.201912,1.034926,0.1655477,0,False
7.22196,0.9183847,0.1545556,0,False
7.242008,0.9041048,0.1626694,0,False
7.262058,0.8476501,0.1273796,0,False
7.282105,0.8186412,0.1163266,0,False
7.302153,0.7894838,0.1302594,0,False
7.322201,0.7894838,0.1258712,0,False
7.342246,0.7641314,0.09975179,0,False
7.362295,0.6866449,0.07285151,0,False
7.38234,0.6407095,0.06303995,0,False
7.402385,0.6207606,0.001126379,0,False
7.42243,0.6693118,-0.04960533,0,False
7.442474,0.6693118,-0.05326388,0,False
7.46252,0.7428525,-0.08066747,0,False
7.482564,0.7646067,-0.07417728,0,False
7.502608,0.854682,-0.03703341,0,False
7.522653,0.8455357,-0.02764711,0,False
7.542697,0.897,-0.03230637,0,False
7.562742,0.897,-0.03254678,0,False
7.582782,0.9387711,-0.02485452,0,False
7.602825,0.8953137,-0.05865705,0,False
7.622867,0.9229073,-0.08830783,0,False
7.642914,0.976476,-0.08702538,0,False
7.662956,0.9894674,-0.06817742,0,False
7.682997,0.9894674,-0.07805694,0,False
7.70304,0.9568385,-0.09322274,0,False
7.723082,0.8825986,-0.003025873,0,False
7.743122,1.012381,0.5028891,0,False
7.763165,1.45519,0.7807527,0,False
7.783206,1.284817,-0.1141848,0,False
7.803246,1.284817,-0.1789083,0,False
7.823288,1.099831,-0.4574905,0,False
7.84333,0.9139738,-0.4462093,0,False
7.863375,0.9755288,-0.3416044,0,False
7.88342,1.087309,-0.04879216,0,False
7.903465,1.206798,-0.0562197,0,False
7.923511,1.206798,0.02375577,0,False
7.943556,1.132213,0.1257559,0,False
7.963601,1.068726,0.2275784,0,False
7.983653,0.8349806,0.3168948,0,False
8.003697,0.6430647,0.3231264,0,False
